"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","aesfdrk","happy","health","gndr","yrbrn","age","agea","edufld","edulvla","edulvlb","emplrel","isco08","iscoco","pdjobev","wkhtot","edlves","edlvaes","edlvdes","edlvees","edlvges","edlvhes","impdiff","impenv","impfree","impfun","imprich","impsafe","imptrad","ipadvnt","ipbhprp","ipcrtiv","ipeqopt","ipfrule","ipgdtim","iphlppl","iplylfr","ipmodst","iprspot","ipshabt","ipstrgv","ipsuces","ipudrst","regiones","regioaes"
"ESS2e03_6",2,"3.6","01.12.2018",546,"ES",1.0518,1.2416234,2.1771035,,,,,4,8,3,1,1941,,64,99,1,,1,,7136,1,40,,2,,,,,2,2,5,3,4,2,2,5,2,2,2,2,2,2,2,2,2,4,2,2,2,51,
"ESS2e03_6",2,"3.6","01.12.2018",547,"ES",1.0518,1.2862396,2.1771035,,,,,2,10,2,2,1974,,30,88,2,,1,,9132,6,40,,5,,,,,3,3,4,5,5,3,3,6,4,3,1,5,5,4,3,2,6,5,4,5,3,51,
"ESS2e03_6",2,"3.6","01.12.2018",548,"ES",1.0518,1.2416234,2.1771035,,,,,2,7,3,1,1940,,65,1,1,,1,,3141,1,40,,4,,,,,2,2,2,3,4,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,51,
"ESS2e03_6",2,"3.6","01.12.2018",555,"ES",1.0428,1.0648813,2.1771035,,,,,1,7,2,1,1971,,33,9,3,,1,,3228,6,40,,7,,,,,1,2,1,2,4,5,2,6,2,2,1,6,1,1,1,5,6,5,2,3,1,51,
"ESS2e03_6",2,"3.6","01.12.2018",560,"ES",1.0428,1.4392804,2.1771035,,,,,2,10,4,2,1960,,44,99,1,,6,,66666,2,666,,0,,,,,3,1,2,5,5,2,1,5,1,2,1,1,5,3,1,1,1,3,2,5,2,51,
"ESS2e03_6",2,"3.6","01.12.2018",564,"ES",1.0428,0.792676,2.1771035,,,,,2,7,2,1,1944,,60,1,3,,6,,66666,2,666,,8,,,,,2,2,2,3,5,2,1,5,3,3,3,3,5,2,3,2,3,3,2,3,3,51,
"ESS2e03_6",2,"3.6","01.12.2018",568,"ES",1.0518,1.2754005,2.1771035,,,,,1,5,2,1,1963,,41,4,5,,1,,77777,6,777,,14,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,51,
"ESS2e03_6",2,"3.6","01.12.2018",569,"ES",1.0518,1.5099523,2.1771035,,,,,3,7,2,1,1956,,48,9,2,,1,,7412,6,45,,5,,,,,4,4,4,4,3,4,4,4,4,3,4,4,4,3,4,5,4,3,4,3,4,51,
"ESS2e03_6",2,"3.6","01.12.2018",571,"ES",1.0518,1.5099523,2.1771035,,,,,3,6,2,1,1964,,40,1,2,,1,,3415,6,45,,5,,,,,3,4,4,4,3,3,4,4,4,3,3,3,4,4,4,3,4,3,4,4,3,51,
"ESS2e03_6",2,"3.6","01.12.2018",574,"ES",1.0518,1.3960195,2.1771035,,,,,2,6,2,1,1985,,19,1,2,,7,,77777,6,777,,5,,,,,3,3,3,4,4,3,6,3,4,4,4,4,5,3,3,3,3,3,3,3,3,51,
"ESS2e03_6",2,"3.6","01.12.2018",575,"ES",1.0428,1.2309992,2.1771035,,,,,2,8,2,1,1928,,76,1,1,,1,,8323,1,55,,4,,,,,3,1,1,4,4,1,1,6,1,4,1,4,1,2,1,1,1,3,1,1,2,51,
"ESS2e03_6",2,"3.6","01.12.2018",579,"ES",1.0428,1.3365023,2.1771035,,,,,2,8,2,2,1972,,32,1,3,,1,,3431,6,40,,8,,,,,4,2,2,5,5,2,2,5,4,4,2,6,4,4,2,4,2,2,5,3,4,51,
"ESS2e03_6",2,"3.6","01.12.2018",580,"ES",1.0428,1.0648813,2.1771035,,,,,3,7,3,1,1973,,32,4,4,,1,,7124,6,46,,9,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,51,
"ESS2e03_6",2,"3.6","01.12.2018",589,"ES",1.0428,1.0648813,2.1771035,,,,,1,8,2,1,1982,,22,1,4,,1,,7321,6,20,,9,,,,,2,2,1,1,3,2,3,2,4,1,2,4,1,1,1,3,4,4,4,2,3,51,
"ESS2e03_6",2,"3.6","01.12.2018",591,"ES",1.0428,1.5944324,2.1771035,,,,,2,10,4,2,1940,,64,99,1,,1,,9131,1,25,,0,,,,,4,1,1,3,3,3,3,4,1,3,2,3,1,1,1,1,1,5,1,4,2,51,
"ESS2e03_6",2,"3.6","01.12.2018",593,"ES",1.0428,1.0648813,2.1771035,,,,,2,8,2,1,1982,,23,1,3,,1,,2144,6,50,,7,,,,,4,4,3,3,4,4,4,2,4,2,3,5,4,2,5,4,5,5,4,4,4,51,
"ESS2e03_6",2,"3.6","01.12.2018",594,"ES",1.0428,1.5944324,2.1771035,,,,,3,7,3,2,1934,,70,99,1,,1,,9131,1,70,,1,,,,,5,2,3,5,4,2,2,5,2,4,1,2,4,1,1,2,2,3,2,5,2,51,
"ESS2e03_6",2,"3.6","01.12.2018",599,"ES",1.0428,1.4628632,2.1771035,,,,,2,6,2,1,1935,,69,4,5,,3,,2141,6,40,,14,,,,,3,3,3,3,2,3,3,4,3,3,2,3,4,2,3,3,3,2,3,3,4,51,
"ESS2e03_6",2,"3.6","01.12.2018",601,"ES",1.0428,1.1966972,2.1771035,,,,,2,9,1,2,1956,,48,1,3,,2,,7343,6,40,,8,,,,,2,3,3,4,2,2,5,3,3,2,2,2,4,2,2,3,2,2,2,3,3,51,
"ESS2e03_6",2,"3.6","01.12.2018",606,"ES",1.0428,1.3034085,2.1771035,,,,,3,7,2,1,1972,,32,8,5,,1,,9330,6,40,,14,,,,,2,2,3,4,5,2,5,4,3,3,2,3,3,4,2,3,4,4,3,3,2,51,
"ESS2e03_6",2,"3.6","01.12.2018",609,"ES",1.0428,1.3034085,2.1771035,,,,,2,7,2,1,1981,,23,4,5,,1,,2146,6,20,,11,,,,,5,5,5,4,4,6,5,4,2,2,4,3,3,3,1,4,4,3,1,1,2,51,
"ESS2e03_6",2,"3.6","01.12.2018",611,"ES",1.0518,1.2862396,2.1771035,,,,,4,8,3,2,1980,,24,1,2,,1,,9330,6,40,,5,,,,,3,1,4,2,2,1,2,4,2,1,1,4,3,1,2,2,2,4,4,5,1,51,
"ESS2e03_6",2,"3.6","01.12.2018",614,"ES",1.0518,1.5099523,2.1771035,,,,,1,10,3,1,1956,,48,1,1,,1,,4131,6,40,,4,,,,,2,2,5,6,5,2,1,6,2,1,1,1,5,1,2,1,2,2,2,2,1,51,
"ESS2e03_6",2,"3.6","01.12.2018",619,"ES",1.0518,0.7995173,2.1771035,,,,,2,8,2,1,1948,,56,10,4,,1,,3431,6,40,,9,,,,,1,1,1,1,4,1,2,6,2,2,1,1,1,1,1,1,1,1,3,3,1,51,
"ESS2e03_6",2,"3.6","01.12.2018",624,"ES",1.0518,1.6081933,2.1771035,,,,,3,10,1,2,1928,,77,1,1,,1,,9131,6,40,,4,,,,,3,2,2,3,3,1,2,4,2,8,1,2,4,1,2,1,1,3,1,3,1,51,
"ESS2e03_6",2,"3.6","01.12.2018",626,"ES",1.0428,1.0430115,2.1771035,,,,,2,9,2,9,1983,,21,9,3,,8,,77777,6,888,,8,,,,,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,51,
"ESS2e03_6",2,"3.6","01.12.2018",627,"ES",1.0428,1.497032,2.1771035,,,,,2,2,2,1,1957,,47,9,2,,1,,5122,1,84,,5,,,,,1,2,1,5,5,2,5,2,5,5,5,2,2,1,1,2,1,5,1,3,1,51,
"ESS2e03_6",2,"3.6","01.12.2018",629,"ES",1.0428,1.2309992,2.1771035,,,,,2,8,3,1,1942,,63,1,1,,1,,9330,1,72,,4,,,,,2,2,2,2,5,2,2,5,2,3,2,2,2,2,2,2,2,2,2,2,2,51,
"ESS2e03_6",2,"3.6","01.12.2018",631,"ES",1.0428,1.3840741,2.1771035,,,,,2,6,3,1,1988,,16,1,2,,6,,66666,2,666,,5,,,,,2,3,3,1,4,1,4,2,2,3,1,2,2,1,3,2,3,5,1,6,3,51,
"ESS2e03_6",2,"3.6","01.12.2018",632,"ES",1.0428,1.2309992,2.1771035,,,,,1,8,2,1,1947,,58,4,1,,2,,77777,6,30,,0,,,,,2,1,3,5,6,1,1,5,1,2,1,3,1,1,2,1,5,6,1,5,1,51,
"ESS2e03_6",2,"3.6","01.12.2018",634,"ES",1.0428,1.0648813,2.1771035,,,,,1,7,1,1,1985,,19,1,3,,6,,66666,2,666,,8,,,,,3,3,1,3,3,1,1,3,1,1,1,1,3,1,1,1,3,3,1,1,1,51,
"ESS2e03_6",2,"3.6","01.12.2018",636,"ES",1.0428,1.497032,2.1771035,,,,,1,7,3,1,1951,,54,1,1,,1,,77777,6,35,,0,,,,,1,1,1,1,5,2,1,4,1,1,1,4,1,1,1,1,3,5,1,5,1,51,
"ESS2e03_6",2,"3.6","01.12.2018",638,"ES",1.0428,1.511714,2.1771035,,,,,1,7,2,2,1978,,26,10,5,,1,,4222,6,30,,14,,,,,1,2,1,2,3,2,5,4,2,2,1,4,1,2,2,1,4,4,5,4,2,51,
"ESS2e03_6",2,"3.6","01.12.2018",640,"ES",1.0428,1.3034085,2.1771035,,,,,2,6,2,1,1974,,30,4,5,,3,,3431,6,55,,10,,,,,2,5,2,1,4,2,6,5,3,3,3,3,2,4,3,2,1,2,2,1,3,51,
"ESS2e03_6",2,"3.6","01.12.2018",641,"ES",1.0428,1.497032,2.1771035,,,,,2,7,3,1,1956,,48,4,2,,2,,2419,6,60,,6,,,,,2,2,1,5,6,1,1,5,2,2,2,1,2,1,1,1,1,2,1,1,2,51,
"ESS2e03_6",2,"3.6","01.12.2018",642,"ES",1.0428,1.3034085,2.1771035,,,,,1,8,2,1,1974,,30,4,5,,1,,1142,6,52,,13,,,,,2,2,3,3,5,3,5,3,2,1,1,2,3,2,1,2,4,3,4,4,1,51,
"ESS2e03_6",2,"3.6","01.12.2018",646,"ES",1.0428,1.0789495,2.1771035,,,,,2,9,2,1,1964,,40,1,3,,2,,1231,6,60,,8,,,,,4,3,2,4,4,1,2,4,2,2,2,2,3,4,4,2,4,2,2,3,1,51,
"ESS2e03_6",2,"3.6","01.12.2018",647,"ES",1.0428,1.511714,2.1771035,,,,,2,8,3,2,1977,,27,10,5,,1,,3415,1,60,,10,,,,,1,2,2,2,4,3,2,3,3,2,2,3,3,2,2,3,5,3,2,3,1,51,
"ESS2e03_6",2,"3.6","01.12.2018",649,"ES",1.0428,1.2309992,2.1771035,,,,,2,88,2,1,1944,,61,1,1,,1,,7442,6,40,,4,,,,,4,3,3,5,3,2,2,5,2,4,2,2,4,2,2,2,3,3,2,4,2,51,
"ESS2e03_6",2,"3.6","01.12.2018",651,"ES",1.0428,1.3365023,2.1771035,,,,,3,7,2,2,1980,,24,1,3,,1,,3431,6,40,,8,,,,,2,2,2,2,3,2,2,3,2,2,2,3,2,2,2,2,2,3,2,3,2,51,
"ESS2e03_6",2,"3.6","01.12.2018",652,"ES",1.0428,1.2309992,2.1771035,,,,,3,8,3,1,1933,,71,99,1,,1,,7212,1,55,,1,,,,,2,2,2,4,5,2,2,5,2,3,2,2,6,1,2,2,2,5,1,8,3,51,
"ESS2e03_6",2,"3.6","01.12.2018",656,"ES",1.0428,1.3840741,2.1771035,,,,,2,8,2,1,1988,,16,1,2,,1,,3415,6,10,,5,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,51,
"ESS2e03_6",2,"3.6","01.12.2018",657,"ES",1.0428,1.0789495,2.1771035,,,,,2,6,2,1,1961,,43,7,4,,1,,3431,6,40,,9,,,,,4,3,4,3,4,4,3,3,4,4,4,4,5,4,3,3,3,4,4,4,4,51,
"ESS2e03_6",2,"3.6","01.12.2018",658,"ES",1.0428,1.497032,2.1771035,,,,,2,7,2,1,1967,,37,1,2,,1,,3119,6,40,,5,,,,,3,3,3,3,3,4,4,5,3,3,3,3,5,3,3,3,3,3,3,3,3,51,
"ESS2e03_6",2,"3.6","01.12.2018",662,"ES",1.0518,1.6081933,2.1771035,,,,,3,8,3,2,1940,,64,99,1,,8,,9131,1,9,,0,,,,,2,2,2,2,5,2,2,5,2,2,2,2,2,2,1,2,2,2,2,3,2,51,
"ESS2e03_6",2,"3.6","01.12.2018",666,"ES",1.0518,1.5099523,2.1771035,,,,,2,8,2,1,1954,,50,4,2,,2,,8285,6,40,,6,,,,,2,2,2,2,5,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,51,
"ESS2e03_6",2,"3.6","01.12.2018",676,"ES",1.0428,1.2309992,2.1771035,,,,,2,8,3,1,1948,,56,99,1,,1,,7113,6,40,,0,,,,,2,2,1,3,5,1,2,5,2,5,3,4,2,3,1,1,1,2,1,3,4,51,
"ESS2e03_6",2,"3.6","01.12.2018",680,"ES",1.0428,1.1966972,2.1771035,,,,,2,4,5,2,1965,,40,8,3,,1,,9131,1,20,,7,,,,,2,1,3,6,5,3,6,8,5,2,2,5,5,1,2,5,5,4,4,4,4,51,
"ESS2e03_6",2,"3.6","01.12.2018",681,"ES",1.0428,1.3365023,2.1771035,,,,,2,7,3,2,1981,,23,1,3,,1,,2310,6,14,,8,,,,,1,3,2,1,5,5,5,1,3,1,2,5,3,1,1,1,1,5,1,5,2,51,
"ESS2e03_6",2,"3.6","01.12.2018",682,"ES",1.0428,1.4392804,2.1771035,,,,,2,8,2,2,1951,,53,1,1,,1,,77777,6,40,,0,,,,,1,2,1,2,4,1,3,4,2,1,1,2,2,1,2,1,3,5,2,5,1,51,
"ESS2e03_6",2,"3.6","01.12.2018",683,"ES",1.0428,1.4392804,2.1771035,,,,,2,7,3,2,1966,,38,1,2,,6,,66666,2,666,,5,,,,,4,3,2,3,5,2,3,5,2,2,2,2,2,2,2,2,4,3,2,3,2,51,
"ESS2e03_6",2,"3.6","01.12.2018",684,"ES",1.0428,1.0789495,2.1771035,,,,,1,8,2,1,1955,,49,4,4,,1,,7129,6,40,,9,,,,,4,1,3,4,4,2,3,5,2,3,1,2,3,2,2,1,5,4,3,6,1,51,
"ESS2e03_6",2,"3.6","01.12.2018",686,"ES",1.0518,1.524761,2.1771035,,,,,2,8,2,2,1974,,30,8,5,,1,,2445,6,40,,14,,,,,1,1,2,1,5,2,3,5,5,3,1,6,2,2,1,2,5,5,2,5,1,51,
"ESS2e03_6",2,"3.6","01.12.2018",688,"ES",1.0518,0.7995173,2.1771035,,,,,2,8,2,1,1950,,55,1,3,,1,,3431,6,40,,8,,,,,3,2,2,4,4,2,4,5,2,3,2,3,3,3,2,2,3,2,4,3,2,51,
"ESS2e03_6",2,"3.6","01.12.2018",690,"ES",1.0518,1.0882615,2.1771035,,,,,2,10,2,1,1969,,36,14,3,,1,,9153,6,1,,7,,,,,5,3,1,4,6,6,4,5,2,2,1,2,4,2,2,1,5,4,5,6,1,51,
"ESS2e03_6",2,"3.6","01.12.2018",691,"ES",1.0518,1.0740719,2.1771035,,,,,2,8,1,1,1988,,16,1,3,,1,,9320,1,40,,8,,,,,4,2,2,1,4,2,2,1,5,2,3,3,1,2,1,2,2,3,2,4,2,51,
"ESS2e03_6",2,"3.6","01.12.2018",695,"ES",1.0518,1.6081933,2.1771035,,,,,2,10,3,2,1945,,59,99,1,,1,,7432,1,40,,0,,,,,2,2,2,2,5,2,2,5,2,2,2,2,2,2,2,2,2,5,2,2,2,51,
"ESS2e03_6",2,"3.6","01.12.2018",700,"ES",1.0428,1.2752336,2.1771035,,,,,3,6,2,2,1986,,18,1,2,,6,,66666,2,666,,6,,,,,3,2,2,2,4,2,3,5,4,2,3,4,3,2,2,3,4,5,2,3,2,51,
"ESS2e03_6",2,"3.6","01.12.2018",701,"ES",1.0428,1.3365023,2.1771035,,,,,1,9,1,2,1984,,21,1,3,,6,,66666,2,666,,8,,,,,3,1,2,2,5,2,2,4,2,4,1,4,2,1,1,2,3,4,2,3,1,51,
"ESS2e03_6",2,"3.6","01.12.2018",702,"ES",1.0428,1.5944324,2.1771035,,,,,3,7,3,2,1914,,90,99,1,,1,,77777,1,48,,0,,,,,5,2,4,6,5,1,1,6,1,4,2,2,6,2,1,2,1,4,2,4,1,51,
"ESS2e03_6",2,"3.6","01.12.2018",703,"ES",1.0428,1.4392804,2.1771035,,,,,2,6,3,2,1954,,50,99,2,,2,,9111,6,888,,5,,,,,4,2,4,4,6,2,2,6,2,4,1,2,4,1,2,2,3,4,2,4,1,51,
"ESS2e03_6",2,"3.6","01.12.2018",704,"ES",1.0428,1.511714,2.1771035,,,,,2,10,2,2,1978,,26,12,5,,1,,5220,6,30,,12,,,,,2,2,2,3,4,2,2,4,2,2,2,3,2,1,1,2,3,3,2,3,2,51,
"ESS2e03_6",2,"3.6","01.12.2018",705,"ES",1.0428,1.5944324,2.1771035,,,,,2,9,3,2,1928,,76,99,1,,1,,5122,1,40,,1,,,,,2,2,2,5,5,2,2,6,2,5,2,2,5,2,1,2,2,2,2,3,2,51,
"ESS2e03_6",2,"3.6","01.12.2018",706,"ES",1.0428,1.4628632,2.1771035,,,,,1,8,4,1,1937,,67,4,5,,2,,2149,1,60,,13,,,,,5,1,1,5,2,1,1,6,2,3,1,4,4,3,2,2,2,2,6,5,1,51,
"ESS2e03_6",2,"3.6","01.12.2018",707,"ES",1.0428,1.4392804,2.1771035,,,,,2,7,2,2,1968,,37,1,2,,2,,7422,6,50,,5,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,51,
"ESS2e03_6",2,"3.6","01.12.2018",708,"ES",1.0428,1.2093955,2.1771035,,,,,2,8,2,2,1953,,51,8,5,,1,,1314,6,38,,12,,,,,1,1,1,1,5,2,3,4,3,1,1,3,1,1,1,2,4,3,5,3,1,51,
"ESS2e03_6",2,"3.6","01.12.2018",709,"ES",1.0428,1.497032,2.1771035,,,,,1,8,2,1,1960,,45,99,2,,2,,1315,6,40,,5,,,,,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,51,
"ESS2e03_6",2,"3.6","01.12.2018",710,"ES",1.0428,1.2752336,2.1771035,,,,,1,4,4,2,1981,,23,1,2,,1,,9330,6,44,,5,,,,,3,1,1,1,6,1,1,4,1,1,1,5,1,1,1,2,3,2,2,1,1,51,
"ESS2e03_6",2,"3.6","01.12.2018",713,"ES",1.0428,1.497032,2.1771035,,,,,2,8,2,1,1960,,45,1,1,,1,,77777,6,40,,0,,,,,3,2,3,2,6,1,2,6,2,1,1,3,3,3,1,2,6,3,2,6,3,51,
"ESS2e03_6",2,"3.6","01.12.2018",717,"ES",1.0428,1.0648813,2.1771035,,,,,2,9,1,1,1986,,19,7,4,,1,,9330,1,36,,9,,,,,2,2,2,3,3,2,4,3,3,2,2,3,2,2,2,3,4,3,3,2,2,51,
"ESS2e03_6",2,"3.6","01.12.2018",720,"ES",1.0428,1.3034085,2.1771035,,,,,2,7,1,1,1973,,31,3,5,,1,,3152,6,40,,14,,,,,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,51,
"ESS2e03_6",2,"3.6","01.12.2018",721,"ES",1.0428,1.3034085,2.1771035,,,,,2,8,2,1,1975,,29,3,5,,1,,5122,6,30,,12,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,51,
"ESS2e03_6",2,"3.6","01.12.2018",724,"ES",1.0042,0.818785,2.1771035,,,,,1,8,2,1,1942,,62,11,5,,1,,2460,6,40,,15,,,,,1,1,1,4,5,1,1,3,1,5,1,4,1,1,1,1,1,1,1,5,1,41,
"ESS2e03_6",2,"3.6","01.12.2018",725,"ES",1.0042,0.8924261,2.1771035,,,,,3,8,4,2,1921,,83,99,1,,6,,66666,2,666,,2,,,,,4,1,1,2,5,2,1,5,1,3,1,2,2,2,1,1,1,2,1,1,1,41,
"ESS2e03_6",2,"3.6","01.12.2018",727,"ES",1.0042,0.818785,2.1771035,,,,,1,8,2,1,1938,,66,9,5,,1,,8221,1,40,,12,,,,,4,1,2,5,4,1,1,4,1,2,1,2,5,2,1,4,1,2,1,3,2,41,
"ESS2e03_6",2,"3.6","01.12.2018",729,"ES",1.0042,0.596029,2.1771035,,,,,1,8,2,1,1975,,29,7,3,,2,,1314,6,40,,7,,,,,1,1,1,1,4,1,5,2,2,1,1,3,1,1,1,4,2,1,1,4,1,41,
"ESS2e03_6",2,"3.6","01.12.2018",732,"ES",0.9647,0.6619055,2.1771035,,,,,4,8,2,1,1940,,64,99,1,,2,,1314,6,40,,2,,,,,4,2,2,2,3,2,2,4,1,4,1,2,2,1,2,4,1,2,1,2,1,41,
"ESS2e03_6",2,"3.6","01.12.2018",734,"ES",0.9647,0.6619055,2.1771035,,,,,4,9,2,1,1944,,60,99,1,,2,,3416,6,40,,2,,,,,4,2,2,3,3,2,2,2,2,4,1,2,2,1,1,2,2,3,1,2,1,41,
"ESS2e03_6",2,"3.6","01.12.2018",735,"ES",0.9647,0.5725843,2.1771035,,,,,2,8,2,1,1975,,29,12,4,,1,,7137,6,40,,9,,,,,2,2,2,2,2,2,1,2,2,3,2,2,1,2,2,3,3,2,2,2,1,41,
"ESS2e03_6",2,"3.6","01.12.2018",736,"ES",0.9647,0.5725843,2.1771035,,,,,1,8,2,1,1973,,31,3,3,,1,,7231,6,40,,8,,,,,3,1,2,1,6,1,2,4,1,5,2,3,1,2,2,3,2,4,1,5,2,41,
"ESS2e03_6",2,"3.6","01.12.2018",738,"ES",0.9647,0.6619055,2.1771035,,,,,2,8,3,1,1941,,63,99,1,,1,,4223,6,40,,1,,,,,4,3,3,4,3,4,1,6,2,5,3,2,4,1,1,2,2,3,1,3,2,41,
"ESS2e03_6",2,"3.6","01.12.2018",740,"ES",0.9647,0.6619055,2.1771035,,,,,2,5,3,1,1930,,74,1,1,,1,,77777,1,40,,4,,,,,6,2,2,4,4,4,4,6,1,5,2,2,4,2,5,2,2,3,1,4,5,41,
"ESS2e03_6",2,"3.6","01.12.2018",742,"ES",0.9647,0.8049508,2.1771035,,,,,2,7,2,1,1967,,37,1,1,,1,,7129,6,40,,4,,,,,3,2,3,3,3,2,1,3,3,3,3,3,3,3,2,3,3,3,3,2,3,41,
"ESS2e03_6",2,"3.6","01.12.2018",743,"ES",0.9647,0.7186343,2.1771035,,,,,3,6,3,2,1984,,20,8,4,,1,,4211,6,8,,9,,,,,4,2,3,2,3,3,2,3,3,2,3,3,4,3,2,4,4,3,2,3,3,41,
"ESS2e03_6",2,"3.6","01.12.2018",744,"ES",0.9647,0.7738978,2.1771035,,,,,2,6,3,2,1957,,47,1,1,,1,,77777,6,25,,4,,,,,4,3,4,4,2,1,3,5,2,3,4,3,4,2,2,3,3,3,1,3,4,41,
"ESS2e03_6",2,"3.6","01.12.2018",746,"ES",0.9647,0.81284523,2.1771035,,,,,2,7,3,2,1971,,33,8,5,,1,,77777,6,40,,12,,,,,2,4,2,1,1,2,2,2,3,1,2,2,1,3,2,3,2,2,2,3,2,41,
"ESS2e03_6",2,"3.6","01.12.2018",748,"ES",0.9647,0.7186343,2.1771035,,,,,2,6,2,2,1984,,20,1,3,,1,,5220,6,40,,7,,,,,3,4,3,4,2,3,3,6,2,3,2,2,2,2,1,1,4,3,1,3,4,41,
"ESS2e03_6",2,"3.6","01.12.2018",749,"ES",0.9647,0.8049508,2.1771035,,,,,2,7,2,1,1967,,37,1,2,,1,,8324,6,35,,5,,,,,5,2,2,3,5,2,2,5,4,4,2,3,2,2,2,2,5,2,1,4,2,41,
"ESS2e03_6",2,"3.6","01.12.2018",750,"ES",0.9647,0.6856903,2.1771035,,,,,4,10,2,2,1984,,20,12,2,,6,,66666,2,666,,5,,,,,3,2,3,3,3,2,2,5,1,2,3,3,5,2,2,4,2,3,1,3,3,41,
"ESS2e03_6",2,"3.6","01.12.2018",752,"ES",1.0042,0.74805903,2.1771035,,,,,2,8,2,2,1972,,32,1,4,,2,,3415,6,888,,9,,,,,3,2,1,2,2,2,1,5,2,2,1,2,2,2,1,1,2,2,1,3,1,41,
"ESS2e03_6",2,"3.6","01.12.2018",753,"ES",1.0042,0.729536,2.1771035,,,,,2,7,1,1,1975,,29,7,5,,1,,2131,6,45,,10,,,,,1,1,1,2,4,2,3,1,4,1,1,3,1,2,1,2,2,2,2,2,2,41,
"ESS2e03_6",2,"3.6","01.12.2018",754,"ES",1.0042,0.8055854,2.1771035,,,,,1,7,1,2,1965,,39,1,2,,1,,3119,6,27,,5,,,,,3,2,3,2,2,2,2,5,2,2,3,2,4,3,2,3,2,2,3,5,5,41,
"ESS2e03_6",2,"3.6","01.12.2018",755,"ES",1.0042,0.7137661,2.1771035,,,,,3,8,2,2,1988,,16,1,2,,6,,66666,2,666,,5,,,,,2,3,2,2,3,2,2,2,2,2,2,3,3,3,2,4,3,1,3,2,2,41,
"ESS2e03_6",2,"3.6","01.12.2018",757,"ES",0.9214,0.89830357,2.1771035,,,,,2,3,3,2,1931,,73,99,1,,1,,6121,1,70,,1,,,,,5,8,4,5,4,2,2,5,2,4,2,2,5,2,2,2,4,3,2,4,3,43,
"ESS2e03_6",2,"3.6","01.12.2018",758,"ES",0.9214,0.6935453,2.1771035,,,,,2,5,3,1,1928,,76,99,1,,1,,7129,1,48,,1,,,,,5,8,3,5,4,2,2,5,2,2,2,2,5,2,2,3,2,4,2,4,3,43,
"ESS2e03_6",2,"3.6","01.12.2018",759,"ES",0.9214,0.6935453,2.1771035,,,,,2,7,3,1,1929,,75,99,1,,1,,5169,1,70,,1,,,,,4,2,3,3,4,2,1,4,2,3,2,2,3,3,2,3,2,3,2,5,3,43,
"ESS2e03_6",2,"3.6","01.12.2018",760,"ES",0.9214,0.89830357,2.1771035,,,,,2,5,2,2,1935,,69,99,1,,1,,9131,1,888,,0,,,,,5,8,3,5,4,2,2,5,2,8,3,2,5,2,4,2,3,4,2,5,2,43,
"ESS2e03_6",2,"3.6","01.12.2018",761,"ES",0.9214,0.6935453,2.1771035,,,,,2,7,2,1,1927,,77,99,1,,1,,6121,1,60,,1,,,,,3,8,4,5,5,2,3,5,2,4,2,3,6,2,2,2,4,5,2,5,2,43,
"ESS2e03_6",2,"3.6","01.12.2018",762,"ES",0.9214,0.7529857,2.1771035,,,,,2,8,2,2,1981,,23,8,4,,1,,9132,6,45,,9,,,,,2,2,2,2,4,2,2,5,2,3,2,3,2,2,2,2,3,4,2,3,2,43,
"ESS2e03_6",2,"3.6","01.12.2018",763,"ES",1.2078,1.1055921,2.1771035,,,,,2,7,2,1,1957,,47,3,2,,1,,3415,6,60,,5,,,,,2,2,2,4,3,2,2,5,2,2,3,3,2,3,2,3,3,2,2,2,3,43,
"ESS2e03_6",2,"3.6","01.12.2018",764,"ES",1.2078,0.89316607,2.1771035,,,,,2,7,2,2,1952,,52,3,5,,1,,4190,6,35,,12,,,,,2,2,2,4,4,2,2,5,2,3,2,2,5,2,2,2,3,4,2,5,2,43,
"ESS2e03_6",2,"3.6","01.12.2018",766,"ES",1.2078,1.1164352,2.1771035,,,,,2,8,2,2,1974,,30,9,5,,1,,4223,1,36,,12,,,,,1,2,2,5,5,2,4,4,1,1,2,3,5,2,1,2,3,2,2,5,1,43,
"ESS2e03_6",2,"3.6","01.12.2018",767,"ES",1.2078,0.90912086,2.1771035,,,,,2,7,3,1,1935,,69,99,1,,1,,5162,1,48,,1,,,,,4,3,3,5,5,2,1,5,1,4,2,2,5,2,4,1,2,4,1,4,3,43,
"ESS2e03_6",2,"3.6","01.12.2018",768,"ES",1.2078,1.1775244,2.1771035,,,,,2,6,4,2,1943,,61,99,1,,1,,9132,1,54,,1,,,,,4,4,3,5,4,2,1,5,2,3,2,2,5,2,2,1,4,4,2,5,2,43,
